"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"null","","audio-keyboard-response","29","1080912","0.0-4.0-1.4","MT-AZF4QMJ2UGW5O","","","snd/pe2_1.wav","null",""
"null","","audio-keyboard-response","30","1081664","0.0-4.0-2.4-0.4","MT-AZF4QMJ2UGW5O","","","snd/pe2_1.wav","null",""
"1417","","html-keyboard-response","31","1083081","0.0-4.0-2.4-1.4","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1999","","survey-text","32","1085081","0.0-4.0-3.4","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1199","","audio-keyboard-response","33","1086282","0.0-4.0-4.4","MT-AZF4QMJ2UGW5O","","","snd/pe2_1.wav","54","typicality"
"null","","html-keyboard-response","34","1087282","0.0-4.0-0.5","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","35","1087537","0.0-4.0-1.5","MT-AZF4QMJ2UGW5O","","","snd/no.wav","null",""
"null","","audio-keyboard-response","36","1088348","0.0-4.0-2.5-0.5","MT-AZF4QMJ2UGW5O","","","snd/no.wav","null",""
"844","","html-keyboard-response","37","1089192","0.0-4.0-2.5-1.5","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","17",""
"2832","","survey-text","38","1092025","0.0-4.0-3.5","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1350","","audio-keyboard-response","39","1093378","0.0-4.0-4.5","MT-AZF4QMJ2UGW5O","","","snd/no.wav","55","typicality"
"null","","html-keyboard-response","40","1094378","0.0-4.0-0.6","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","41","1094627","0.0-4.0-1.6","MT-AZF4QMJ2UGW5O","","","snd/la.wav","null",""
"null","","audio-keyboard-response","42","1095378","0.0-4.0-2.6-0.6","MT-AZF4QMJ2UGW5O","","","snd/la.wav","null",""
"1335","","html-keyboard-response","43","1096714","0.0-4.0-2.6-1.6","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"2422","","survey-text","44","1099138","0.0-4.0-3.6","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1248","","audio-keyboard-response","45","1100393","0.0-4.0-4.6","MT-AZF4QMJ2UGW5O","","","snd/la.wav","53","typicality"
"null","","html-keyboard-response","46","1101394","0.0-4.0-0.7","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","47","1101646","0.0-4.0-1.7","MT-AZF4QMJ2UGW5O","","","snd/ta2_1.wav","null",""
"null","","audio-keyboard-response","48","1102398","0.0-4.0-2.7-0.7","MT-AZF4QMJ2UGW5O","","","snd/ta2_1.wav","null",""
"1538","","html-keyboard-response","49","1103938","0.0-4.0-2.7-1.7","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1781","","survey-text","50","1105721","0.0-4.0-3.7","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1321","","audio-keyboard-response","51","1107042","0.0-4.0-4.7","MT-AZF4QMJ2UGW5O","","","snd/ta2_1.wav","53","typicality"
"null","","html-keyboard-response","52","1108051","0.0-4.0-0.8","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","53","1108299","0.0-4.0-1.8","MT-AZF4QMJ2UGW5O","","","snd/fe.wav","null",""
"null","","audio-keyboard-response","54","1109051","0.0-4.0-2.8-0.8","MT-AZF4QMJ2UGW5O","","","snd/fe.wav","null",""
"1437","","html-keyboard-response","55","1110489","0.0-4.0-2.8-1.8","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1870","","survey-text","56","1112362","0.0-4.0-3.8","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"2429","","audio-keyboard-response","57","1114786","0.0-4.0-4.8","MT-AZF4QMJ2UGW5O","","","snd/fe.wav","54","typicality"
"null","","html-keyboard-response","58","1115788","0.0-4.0-0.9","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","59","1116041","0.0-4.0-1.9","MT-AZF4QMJ2UGW5O","","","snd/li.wav","null",""
"null","","audio-keyboard-response","60","1116793","0.0-4.0-2.9-0.9","MT-AZF4QMJ2UGW5O","","","snd/li.wav","null",""
"6006","","html-keyboard-response","61","1122801","0.0-4.0-2.9-1.9","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"2184","","survey-text","62","1124986","0.0-4.0-3.9","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1167","","audio-keyboard-response","63","1126153","0.0-4.0-4.9","MT-AZF4QMJ2UGW5O","","","snd/li.wav","53","typicality"
"null","","html-keyboard-response","64","1127154","0.0-4.0-0.10","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","65","1127408","0.0-4.0-1.10","MT-AZF4QMJ2UGW5O","","","snd/to.wav","null",""
"null","","audio-keyboard-response","66","1128161","0.0-4.0-2.10-0.10","MT-AZF4QMJ2UGW5O","","","snd/to.wav","null",""
"2349","","html-keyboard-response","67","1130511","0.0-4.0-2.10-1.10","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"2314","","survey-text","68","1132826","0.0-4.0-3.10","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1170","","audio-keyboard-response","69","1134010","0.0-4.0-4.10","MT-AZF4QMJ2UGW5O","","","snd/to.wav","53","typicality"
"null","","html-keyboard-response","70","1135012","0.0-4.0-0.11","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","71","1135262","0.0-4.0-1.11","MT-AZF4QMJ2UGW5O","","","snd/lo.wav","null",""
"null","","audio-keyboard-response","72","1136013","0.0-4.0-2.11-0.11","MT-AZF4QMJ2UGW5O","","","snd/lo.wav","null",""
"1427","","html-keyboard-response","73","1137441","0.0-4.0-2.11-1.11","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1567","","survey-text","74","1139010","0.0-4.0-3.11","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1088","","audio-keyboard-response","75","1140105","0.0-4.0-4.11","MT-AZF4QMJ2UGW5O","","","snd/lo.wav","54","typicality"
"null","","html-keyboard-response","76","1141106","0.0-4.0-0.12","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","77","1141356","0.0-4.0-1.12","MT-AZF4QMJ2UGW5O","","","snd/ni.wav","null",""
"null","","audio-keyboard-response","78","1142108","0.0-4.0-2.12-0.12","MT-AZF4QMJ2UGW5O","","","snd/ni.wav","null",""
"580","","html-keyboard-response","79","1142689","0.0-4.0-2.12-1.12","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","9",""
"2535","","survey-text","80","1145224","0.0-4.0-3.12","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1260","","audio-keyboard-response","81","1146482","0.0-4.0-4.12","MT-AZF4QMJ2UGW5O","","","snd/ni.wav","54","typicality"
"null","","html-keyboard-response","82","1147483","0.0-4.0-0.13","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","83","1147738","0.0-4.0-1.13","MT-AZF4QMJ2UGW5O","","","snd/so2_0.wav","null",""
"null","","audio-keyboard-response","84","1148488","0.0-4.0-2.13-0.13","MT-AZF4QMJ2UGW5O","","","snd/so2_0.wav","null",""
"948","","html-keyboard-response","85","1149438","0.0-4.0-2.13-1.13","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1362","","survey-text","86","1150801","0.0-4.0-3.13","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1869","","audio-keyboard-response","87","1152666","0.0-4.0-4.13","MT-AZF4QMJ2UGW5O","","","snd/so2_0.wav","54","typicality"
"null","","html-keyboard-response","88","1153667","0.0-4.0-0.14","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","89","1153913","0.0-4.0-1.14","MT-AZF4QMJ2UGW5O","","","snd/si1_0.wav","null",""
"null","","audio-keyboard-response","90","1154665","0.0-4.0-2.14-0.14","MT-AZF4QMJ2UGW5O","","","snd/si1_0.wav","null",""
"720","","html-keyboard-response","91","1155385","0.0-4.0-2.14-1.14","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","9",""
"1807","","survey-text","92","1157195","0.0-4.0-3.14","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1178","","audio-keyboard-response","93","1158376","0.0-4.0-4.14","MT-AZF4QMJ2UGW5O","","","snd/si1_0.wav","55","typicality"
"null","","html-keyboard-response","94","1159376","0.0-4.0-0.15","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","95","1159621","0.0-4.0-1.15","MT-AZF4QMJ2UGW5O","","","snd/pa2_0.wav","null",""
"null","","audio-keyboard-response","96","1160373","0.0-4.0-2.15-0.15","MT-AZF4QMJ2UGW5O","","","snd/pa2_0.wav","null",""
"1893","","html-keyboard-response","97","1162266","0.0-4.0-2.15-1.15","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1575","","survey-text","98","1163843","0.0-4.0-3.15","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1199","","audio-keyboard-response","99","1165042","0.0-4.0-4.15","MT-AZF4QMJ2UGW5O","","","snd/pa2_0.wav","55","typicality"
"null","","html-keyboard-response","100","1166044","0.0-4.0-0.16","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","101","1166296","0.0-4.0-1.16","MT-AZF4QMJ2UGW5O","","","snd/fa.wav","null",""
"null","","audio-keyboard-response","102","1167048","0.0-4.0-2.16-0.16","MT-AZF4QMJ2UGW5O","","","snd/fa.wav","null",""
"1360","","html-keyboard-response","103","1168410","0.0-4.0-2.16-1.16","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1678","","survey-text","104","1170090","0.0-4.0-3.16","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1178","","audio-keyboard-response","105","1171266","0.0-4.0-4.16","MT-AZF4QMJ2UGW5O","","","snd/fa.wav","54","typicality"
"null","","html-keyboard-response","106","1172268","0.0-4.0-0.17","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","107","1172514","0.0-4.0-1.17","MT-AZF4QMJ2UGW5O","","","snd/ku.wav","null",""
"null","","audio-keyboard-response","108","1173265","0.0-4.0-2.17-0.17","MT-AZF4QMJ2UGW5O","","","snd/ku.wav","null",""
"1027","","html-keyboard-response","109","1174293","0.0-4.0-2.17-1.17","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1642","","survey-text","110","1175938","0.0-4.0-3.17","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1057","","audio-keyboard-response","111","1176994","0.0-4.0-4.17","MT-AZF4QMJ2UGW5O","","","snd/ku.wav","54","typicality"
"null","","html-keyboard-response","112","1177995","0.0-4.0-0.18","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","113","1178242","0.0-4.0-1.18","MT-AZF4QMJ2UGW5O","","","snd/ke.wav","null",""
"null","","audio-keyboard-response","114","1178994","0.0-4.0-2.18-0.18","MT-AZF4QMJ2UGW5O","","","snd/ke.wav","null",""
"886","","html-keyboard-response","115","1179881","0.0-4.0-2.18-1.18","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1878","","survey-text","116","1181762","0.0-4.0-3.18","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1158","","audio-keyboard-response","117","1182923","0.0-4.0-4.18","MT-AZF4QMJ2UGW5O","","","snd/ke.wav","53","typicality"
"null","","html-keyboard-response","118","1183925","0.0-4.0-0.19","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","119","1184176","0.0-4.0-1.19","MT-AZF4QMJ2UGW5O","","","snd/ka.wav","null",""
"null","","audio-keyboard-response","120","1184928","0.0-4.0-2.19-0.19","MT-AZF4QMJ2UGW5O","","","snd/ka.wav","null",""
"1098","","html-keyboard-response","121","1186028","0.0-4.0-2.19-1.19","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"2164","","survey-text","122","1188194","0.0-4.0-3.19","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"1228","","audio-keyboard-response","123","1189426","0.0-4.0-4.19","MT-AZF4QMJ2UGW5O","","","snd/ka.wav","55","typicality"
"null","","html-keyboard-response","124","1190428","0.0-4.0-0.20","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","125","1190677","0.0-4.0-1.20","MT-AZF4QMJ2UGW5O","","","snd/fu.wav","null",""
"null","","audio-keyboard-response","126","1191429","0.0-4.0-2.20-0.20","MT-AZF4QMJ2UGW5O","","","snd/fu.wav","null",""
"867","","html-keyboard-response","127","1192297","0.0-4.0-2.20-1.20","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1582","","survey-text","128","1193882","0.0-4.0-3.20","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"6502","","audio-keyboard-response","129","1200385","0.0-4.0-4.20","MT-AZF4QMJ2UGW5O","","","snd/fu.wav","53","typicality"
"null","","html-keyboard-response","130","1201385","0.0-4.0-0.21","MT-AZF4QMJ2UGW5O","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","131","1201639","0.0-4.0-1.21","MT-AZF4QMJ2UGW5O","","","snd/mu1_0.wav","null",""
"null","","audio-keyboard-response","132","1202390","0.0-4.0-2.21-0.21","MT-AZF4QMJ2UGW5O","","","snd/mu1_0.wav","null",""
"1052","","html-keyboard-response","133","1203442","0.0-4.0-2.21-1.21","MT-AZF4QMJ2UGW5O","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"2629","","survey-text","134","1206073","0.0-4.0-3.21","MT-AZF4QMJ2UGW5O","","{""Q0"":""any other""}","","",""
"2783","","audio-keyboard-response","135","1208859","0.0-4.0-4.21","MT-AZF4QMJ2UGW5O","","","snd/mu1_0.wav","53","typicality"
