"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"4855","","html-keyboard-response","125","270829","0.0-4.0-2.21-1.21","MT-AZBS0MVCBSCGY","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1982","","survey-text","126","272813","0.0-4.0-3.19","MT-AZBS0MVCBSCGY","","{""Q0"":""any other""}","","",""
"1971","","audio-keyboard-response","127","274789","0.0-4.0-4.19","MT-AZBS0MVCBSCGY","","","snd/fa.wav","52","typicality"
"null","","html-keyboard-response","128","275792","0.0-4.0-0.20","MT-AZBS0MVCBSCGY","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","129","276052","0.0-4.0-1.20","MT-AZBS0MVCBSCGY","","","snd/pu3_1.wav","null",""
"null","","audio-keyboard-response","130","276813","0.0-4.0-2.22-0.22","MT-AZBS0MVCBSCGY","","","snd/pu3_1.wav","null",""
"1150","","html-keyboard-response","131","277965","0.0-4.0-2.22-1.22","MT-AZBS0MVCBSCGY","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"1488","","survey-text","132","279455","0.0-4.0-3.20","MT-AZBS0MVCBSCGY","","{""Q0"":""any other""}","","",""
"1681","","audio-keyboard-response","133","281141","0.0-4.0-4.20","MT-AZBS0MVCBSCGY","","","snd/pu3_1.wav","55","typicality"
"null","","html-keyboard-response","134","282147","0.0-4.0-0.21","MT-AZBS0MVCBSCGY","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","135","282413","0.0-4.0-1.21","MT-AZBS0MVCBSCGY","","","snd/no.wav","null",""
"null","","audio-keyboard-response","136","283172","0.0-4.0-2.23-0.23","MT-AZBS0MVCBSCGY","","","snd/no.wav","null",""
"2087","","html-keyboard-response","137","285260","0.0-4.0-2.23-1.23","MT-AZBS0MVCBSCGY","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","13",""
"5119","","survey-text","138","290380","0.0-4.0-3.21","MT-AZBS0MVCBSCGY","","{""Q0"":""next syllable""}","","",""
"1672","","audio-keyboard-response","139","292061","0.0-4.0-4.21","MT-AZBS0MVCBSCGY","","","snd/no.wav","55","typicality"
