"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"null","","audio-keyboard-response","14","105367","0.0-4.0-2.2-0.2","MT-A1ZVTAK0GLO959","","","snd/ti.wav","null",""
"4673","","html-keyboard-response","15","110041","0.0-4.0-2.2-1.2","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","16","110271","0.0-4.0-2.3-0.3","MT-A1ZVTAK0GLO959","","","snd/ti.wav","null",""
"1617","","html-keyboard-response","17","111889","0.0-4.0-2.3-1.3","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","18","112121","0.0-4.0-2.4-0.4","MT-A1ZVTAK0GLO959","","","snd/ti.wav","null",""
"1158","","html-keyboard-response","19","113280","0.0-4.0-2.4-1.4","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"3404","","survey-text","20","116687","0.0-4.0-3.1","MT-A1ZVTAK0GLO959","","{""Q0"":""thee""}","","",""
"2763","","audio-keyboard-response","21","119449","0.0-4.0-4.1","MT-A1ZVTAK0GLO959","","","snd/ti.wav","53","typicality"
"null","","html-keyboard-response","22","120453","0.0-4.0-0.2","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","23","120715","0.0-4.0-1.2","MT-A1ZVTAK0GLO959","","","snd/ku.wav","null",""
"null","","audio-keyboard-response","24","121478","0.0-4.0-2.5-0.5","MT-A1ZVTAK0GLO959","","","snd/ku.wav","null",""
"2898","","html-keyboard-response","25","124378","0.0-4.0-2.5-1.5","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2763","","survey-text","26","127146","0.0-4.0-3.2","MT-A1ZVTAK0GLO959","","{""Q0"":""coo""}","","",""
"2418","","audio-keyboard-response","27","129564","0.0-4.0-4.2","MT-A1ZVTAK0GLO959","","","snd/ku.wav","52","typicality"
"null","","html-keyboard-response","28","130567","0.0-4.0-0.3","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","29","130833","0.0-4.0-1.3","MT-A1ZVTAK0GLO959","","","snd/si1_0.wav","null",""
"null","","audio-keyboard-response","30","131595","0.0-4.0-2.6-0.6","MT-A1ZVTAK0GLO959","","","snd/si1_0.wav","null",""
"2635","","html-keyboard-response","31","134232","0.0-4.0-2.6-1.6","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2977","","survey-text","32","137210","0.0-4.0-3.3","MT-A1ZVTAK0GLO959","","{""Q0"":""zi""}","","",""
"2743","","audio-keyboard-response","33","139954","0.0-4.0-4.3","MT-A1ZVTAK0GLO959","","","snd/si1_0.wav","52","typicality"
"null","","html-keyboard-response","34","140957","0.0-4.0-0.4","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","35","141216","0.0-4.0-1.4","MT-A1ZVTAK0GLO959","","","snd/fu.wav","null",""
"null","","audio-keyboard-response","36","141976","0.0-4.0-2.7-0.7","MT-A1ZVTAK0GLO959","","","snd/fu.wav","null",""
"1140","","html-keyboard-response","37","143118","0.0-4.0-2.7-1.7","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"3864","","survey-text","38","146984","0.0-4.0-3.4","MT-A1ZVTAK0GLO959","","{""Q0"":""hoo""}","","",""
"2937","","audio-keyboard-response","39","149922","0.0-4.0-4.4","MT-A1ZVTAK0GLO959","","","snd/fu.wav","54","typicality"
"null","","html-keyboard-response","40","150925","0.0-4.0-0.5","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","41","151181","0.0-4.0-1.5","MT-A1ZVTAK0GLO959","","","snd/li.wav","null",""
"null","","audio-keyboard-response","42","151943","0.0-4.0-2.8-0.8","MT-A1ZVTAK0GLO959","","","snd/li.wav","null",""
"2052","","html-keyboard-response","43","153995","0.0-4.0-2.8-1.8","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2768","","survey-text","44","156766","0.0-4.0-3.5","MT-A1ZVTAK0GLO959","","{""Q0"":""lee""}","","",""
"1675","","audio-keyboard-response","45","158442","0.0-4.0-4.5","MT-A1ZVTAK0GLO959","","","snd/li.wav","55","typicality"
"null","","html-keyboard-response","46","159445","0.0-4.0-0.6","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","47","159704","0.0-4.0-1.6","MT-A1ZVTAK0GLO959","","","snd/fe.wav","null",""
"null","","audio-keyboard-response","48","160466","0.0-4.0-2.9-0.9","MT-A1ZVTAK0GLO959","","","snd/fe.wav","null",""
"2037","","html-keyboard-response","49","162505","0.0-4.0-2.9-1.9","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"3895","","survey-text","50","166402","0.0-4.0-3.6","MT-A1ZVTAK0GLO959","","{""Q0"":""fay""}","","",""
"1901","","audio-keyboard-response","51","168311","0.0-4.0-4.6","MT-A1ZVTAK0GLO959","","","snd/fe.wav","53","typicality"
"null","","html-keyboard-response","52","169314","0.0-4.0-0.7","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","53","169582","0.0-4.0-1.7","MT-A1ZVTAK0GLO959","","","snd/me2_0.wav","null",""
"null","","audio-keyboard-response","54","170340","0.0-4.0-2.10-0.10","MT-A1ZVTAK0GLO959","","","snd/me2_0.wav","null",""
"1562","","html-keyboard-response","55","171903","0.0-4.0-2.10-1.10","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2802","","survey-text","56","174707","0.0-4.0-3.7","MT-A1ZVTAK0GLO959","","{""Q0"":""may""}","","",""
"1808","","audio-keyboard-response","57","176509","0.0-4.0-4.7","MT-A1ZVTAK0GLO959","","","snd/me2_0.wav","54","typicality"
"null","","html-keyboard-response","58","177513","0.0-4.0-0.8","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","59","177777","0.0-4.0-1.8","MT-A1ZVTAK0GLO959","","","snd/ma.wav","null",""
"null","","audio-keyboard-response","60","178538","0.0-4.0-2.11-0.11","MT-A1ZVTAK0GLO959","","","snd/ma.wav","null",""
"1167","","html-keyboard-response","61","179706","0.0-4.0-2.11-1.11","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"3407","","survey-text","62","183115","0.0-4.0-3.8","MT-A1ZVTAK0GLO959","","{""Q0"":""ma""}","","",""
"1411","","audio-keyboard-response","63","184528","0.0-4.0-4.8","MT-A1ZVTAK0GLO959","","","snd/ma.wav","55","typicality"
"null","","html-keyboard-response","64","185535","0.0-4.0-0.9","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","65","185792","0.0-4.0-1.9","MT-A1ZVTAK0GLO959","","","snd/ke.wav","null",""
"null","","audio-keyboard-response","66","186554","0.0-4.0-2.12-0.12","MT-A1ZVTAK0GLO959","","","snd/ke.wav","null",""
"1775","","html-keyboard-response","67","188329","0.0-4.0-2.12-1.12","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","68","188586","0.0-4.0-2.13-0.13","MT-A1ZVTAK0GLO959","","","snd/ke.wav","null",""
"1463","","html-keyboard-response","69","190049","0.0-4.0-2.13-1.13","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2560","","survey-text","70","192610","0.0-4.0-3.9","MT-A1ZVTAK0GLO959","","{""Q0"":""kay""}","","",""
"1776","","audio-keyboard-response","71","194384","0.0-4.0-4.9","MT-A1ZVTAK0GLO959","","","snd/ke.wav","53","typicality"
"null","","html-keyboard-response","72","195385","0.0-4.0-0.10","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","73","195645","0.0-4.0-1.10","MT-A1ZVTAK0GLO959","","","snd/no.wav","null",""
"null","","audio-keyboard-response","74","196407","0.0-4.0-2.14-0.14","MT-A1ZVTAK0GLO959","","","snd/no.wav","null",""
"1029","","html-keyboard-response","75","197437","0.0-4.0-2.14-1.14","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2381","","survey-text","76","199819","0.0-4.0-3.10","MT-A1ZVTAK0GLO959","","{""Q0"":""no""}","","",""
"1057","","audio-keyboard-response","77","200884","0.0-4.0-4.10","MT-A1ZVTAK0GLO959","","","snd/no.wav","55","typicality"
"null","","html-keyboard-response","78","202137","0.0-4.0-0.11","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","79","202405","0.0-4.0-1.11","MT-A1ZVTAK0GLO959","","","snd/to.wav","null",""
"null","","audio-keyboard-response","80","203174","0.0-4.0-2.15-0.15","MT-A1ZVTAK0GLO959","","","snd/to.wav","null",""
"1027","","html-keyboard-response","81","204204","0.0-4.0-2.15-1.15","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2282","","survey-text","82","206488","0.0-4.0-3.11","MT-A1ZVTAK0GLO959","","{""Q0"":""doe""}","","",""
"1503","","audio-keyboard-response","83","207992","0.0-4.0-4.11","MT-A1ZVTAK0GLO959","","","snd/to.wav","54","typicality"
"null","","html-keyboard-response","84","208995","0.0-4.0-0.12","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","85","209258","0.0-4.0-1.12","MT-A1ZVTAK0GLO959","","","snd/lo.wav","null",""
"null","","audio-keyboard-response","86","210020","0.0-4.0-2.16-0.16","MT-A1ZVTAK0GLO959","","","snd/lo.wav","null",""
"1252","","html-keyboard-response","87","211275","0.0-4.0-2.16-1.16","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"5151","","survey-text","88","216426","0.0-4.0-3.12","MT-A1ZVTAK0GLO959","","{""Q0"":""lo""}","","",""
"1434","","audio-keyboard-response","89","217855","0.0-4.0-4.12","MT-A1ZVTAK0GLO959","","","snd/lo.wav","55","typicality"
"null","","html-keyboard-response","90","218865","0.0-4.0-0.13","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","91","219123","0.0-4.0-1.13","MT-A1ZVTAK0GLO959","","","snd/mu1_0.wav","null",""
"null","","audio-keyboard-response","92","219885","0.0-4.0-2.17-0.17","MT-A1ZVTAK0GLO959","","","snd/mu1_0.wav","null",""
"1297","","html-keyboard-response","93","221182","0.0-4.0-2.17-1.17","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2448","","survey-text","94","223632","0.0-4.0-3.13","MT-A1ZVTAK0GLO959","","{""Q0"":""moo""}","","",""
"1634","","audio-keyboard-response","95","225266","0.0-4.0-4.13","MT-A1ZVTAK0GLO959","","","snd/mu1_0.wav","54","typicality"
"null","","html-keyboard-response","96","226267","0.0-4.0-0.14","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","97","226528","0.0-4.0-1.14","MT-A1ZVTAK0GLO959","","","snd/ka.wav","null",""
"null","","audio-keyboard-response","98","227290","0.0-4.0-2.18-0.18","MT-A1ZVTAK0GLO959","","","snd/ka.wav","null",""
"1408","","html-keyboard-response","99","228698","0.0-4.0-2.18-1.18","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2252","","survey-text","100","230951","0.0-4.0-3.14","MT-A1ZVTAK0GLO959","","{""Q0"":""cah""}","","",""
"1718","","audio-keyboard-response","101","232669","0.0-4.0-4.14","MT-A1ZVTAK0GLO959","","","snd/ka.wav","53","typicality"
"null","","html-keyboard-response","102","233688","0.0-4.0-0.15","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","103","233955","0.0-4.0-1.15","MT-A1ZVTAK0GLO959","","","snd/ta2_1.wav","null",""
"null","","audio-keyboard-response","104","234716","0.0-4.0-2.19-0.19","MT-A1ZVTAK0GLO959","","","snd/ta2_1.wav","null",""
"1012","","html-keyboard-response","105","235730","0.0-4.0-2.19-1.19","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"1853","","survey-text","106","237585","0.0-4.0-3.15","MT-A1ZVTAK0GLO959","","{""Q0"":""da""}","","",""
"1065","","audio-keyboard-response","107","238657","0.0-4.0-4.15","MT-A1ZVTAK0GLO959","","","snd/ta2_1.wav","55","typicality"
"null","","html-keyboard-response","108","239659","0.0-4.0-0.16","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","109","239917","0.0-4.0-1.16","MT-A1ZVTAK0GLO959","","","snd/pe2_1.wav","null",""
"null","","audio-keyboard-response","110","240679","0.0-4.0-2.20-0.20","MT-A1ZVTAK0GLO959","","","snd/pe2_1.wav","null",""
"1461","","html-keyboard-response","111","242142","0.0-4.0-2.20-1.20","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2283","","survey-text","112","244427","0.0-4.0-3.16","MT-A1ZVTAK0GLO959","","{""Q0"":""bay""}","","",""
"1443","","audio-keyboard-response","113","245863","0.0-4.0-4.16","MT-A1ZVTAK0GLO959","","","snd/pe2_1.wav","53","typicality"
"null","","html-keyboard-response","114","246866","0.0-4.0-0.17","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","115","247130","0.0-4.0-1.17","MT-A1ZVTAK0GLO959","","","snd/fa.wav","null",""
"null","","audio-keyboard-response","116","247892","0.0-4.0-2.21-0.21","MT-A1ZVTAK0GLO959","","","snd/fa.wav","null",""
"906","","html-keyboard-response","117","248800","0.0-4.0-2.21-1.21","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2282","","survey-text","118","251084","0.0-4.0-3.17","MT-A1ZVTAK0GLO959","","{""Q0"":""fah""}","","",""
"1544","","audio-keyboard-response","119","252652","0.0-4.0-4.17","MT-A1ZVTAK0GLO959","","","snd/fa.wav","55","typicality"
"null","","html-keyboard-response","120","253655","0.0-4.0-0.18","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","121","253916","0.0-4.0-1.18","MT-A1ZVTAK0GLO959","","","snd/ni.wav","null",""
"null","","audio-keyboard-response","122","254678","0.0-4.0-2.22-0.22","MT-A1ZVTAK0GLO959","","","snd/ni.wav","null",""
"1653","","html-keyboard-response","123","256331","0.0-4.0-2.22-1.22","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","124","256588","0.0-4.0-2.23-0.23","MT-A1ZVTAK0GLO959","","","snd/ni.wav","null",""
"1435","","html-keyboard-response","125","258024","0.0-4.0-2.23-1.23","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","126","258284","0.0-4.0-2.24-0.24","MT-A1ZVTAK0GLO959","","","snd/ni.wav","null",""
"734","","html-keyboard-response","127","259019","0.0-4.0-2.24-1.24","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2211","","survey-text","128","261233","0.0-4.0-3.18","MT-A1ZVTAK0GLO959","","{""Q0"":""me""}","","",""
"1768","","audio-keyboard-response","129","263006","0.0-4.0-4.18","MT-A1ZVTAK0GLO959","","","snd/ni.wav","53","typicality"
"null","","html-keyboard-response","130","264011","0.0-4.0-0.19","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","131","264269","0.0-4.0-1.19","MT-A1ZVTAK0GLO959","","","snd/pa2_0.wav","null",""
"null","","audio-keyboard-response","132","265030","0.0-4.0-2.25-0.25","MT-A1ZVTAK0GLO959","","","snd/pa2_0.wav","null",""
"1297","","html-keyboard-response","133","266327","0.0-4.0-2.25-1.25","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","84",""
"4306","","survey-text","134","270636","0.0-4.0-3.19","MT-A1ZVTAK0GLO959","","{""Q0"":""fah""}","","",""
"1991","","audio-keyboard-response","135","272638","0.0-4.0-4.19","MT-A1ZVTAK0GLO959","","","snd/pa2_0.wav","53","typicality"
"null","","html-keyboard-response","136","273641","0.0-4.0-0.20","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","137","273898","0.0-4.0-1.20","MT-A1ZVTAK0GLO959","","","snd/la.wav","null",""
"null","","audio-keyboard-response","138","274660","0.0-4.0-2.26-0.26","MT-A1ZVTAK0GLO959","","","snd/la.wav","null",""
"1067","","html-keyboard-response","139","275729","0.0-4.0-2.26-1.26","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"1959","","survey-text","140","277691","0.0-4.0-3.20","MT-A1ZVTAK0GLO959","","{""Q0"":""la""}","","",""
"1231","","audio-keyboard-response","141","278916","0.0-4.0-4.20","MT-A1ZVTAK0GLO959","","","snd/la.wav","55","typicality"
"null","","html-keyboard-response","142","279924","0.0-4.0-0.21","MT-A1ZVTAK0GLO959","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","143","280187","0.0-4.0-1.21","MT-A1ZVTAK0GLO959","","","snd/so2_0.wav","null",""
"null","","audio-keyboard-response","144","280949","0.0-4.0-2.27-0.27","MT-A1ZVTAK0GLO959","","","snd/so2_0.wav","null",""
"952","","html-keyboard-response","145","281902","0.0-4.0-2.27-1.27","MT-A1ZVTAK0GLO959","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76",""
"2595","","survey-text","146","284499","0.0-4.0-3.21","MT-A1ZVTAK0GLO959","","{""Q0"":""so""}","","",""
"801","","audio-keyboard-response","147","285300","0.0-4.0-4.21","MT-A1ZVTAK0GLO959","","","snd/so2_0.wav","55","typicality"
