"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"1739","ad.html","external-html","0","1832","0.0-0.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","","","","","",""
"26078","","instructions","1","27911","0.0-1.0","MT-A191V7PT3DQKDP","69.172.201.153","US","[{""page_index"":0,""viewing_time"":26077}]","","","","","",""
"4840","","audio-keyboard-response","2","34771","0.0-2.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"3743","","survey-multi-select","3","38519","0.0-3.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"10786","","html-keyboard-response","4","49307","0.0-4.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","49809","0.0-5.0-0.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","50066","0.0-5.0-1.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","snd/fu.wav","null","","","",""
"null","","audio-keyboard-response","7","50830","0.0-5.0-2.0-0.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","snd/fu.wav","null","","","",""
"956","","html-keyboard-response","8","51786","0.0-5.0-2.0-1.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","70","","","",""
"22542","","survey-text","9","74330","0.0-5.0-3.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","","","","","{""Q0"":""fu""}",""
"4061","","audio-keyboard-response","10","78397","0.0-5.0-4.0","MT-A191V7PT3DQKDP","69.172.201.153","US","","snd/fu.wav","53","","","","typicality"
"null","","html-keyboard-response","11","79399","0.0-5.0-0.1","MT-A191V7PT3DQKDP","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","12","79659","0.0-5.0-1.1","MT-A191V7PT3DQKDP","69.172.201.153","US","","snd/ma.wav","null","","","",""
"null","","audio-keyboard-response","13","80419","0.0-5.0-2.1-0.1","MT-A191V7PT3DQKDP","69.172.201.153","US","","snd/ma.wav","null","","","",""
"2690","","html-keyboard-response","14","83109","0.0-5.0-2.1-1.1","MT-A191V7PT3DQKDP","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"4963","","survey-text","15","88073","0.0-5.0-3.1","MT-A191V7PT3DQKDP","69.172.201.153","US","","","","","","{""Q0"":""ma""}",""
"1600","","audio-keyboard-response","16","89669","0.0-5.0-4.1","MT-A191V7PT3DQKDP","69.172.201.153","US","","snd/ma.wav","55","","","","typicality"
