"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"1043","","html-keyboard-response","177","405074","0.0-4.0-2.65-1.65","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","178","405319","0.0-4.0-2.66-0.66","MT-A16PLYF8XISLFX","","","snd/pa2_0.wav","null",""
"1140","","html-keyboard-response","179","406460","0.0-4.0-2.66-1.66","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","180","406710","0.0-4.0-2.67-0.67","MT-A16PLYF8XISLFX","","","snd/pa2_0.wav","null",""
"4636","","html-keyboard-response","181","411347","0.0-4.0-2.67-1.67","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"7189","","survey-text","182","418537","0.0-4.0-3.10","MT-A16PLYF8XISLFX","","{""Q0"":""b""}","","",""
"1811","","audio-keyboard-response","183","420352","0.0-4.0-4.10","MT-A16PLYF8XISLFX","","","snd/pa2_0.wav","50","typicality"
"null","","html-keyboard-response","184","421374","0.0-4.0-0.11","MT-A16PLYF8XISLFX","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","185","421622","0.0-4.0-1.11","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","null",""
"null","","audio-keyboard-response","186","422382","0.0-4.0-2.68-0.68","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","null",""
"8593","","html-keyboard-response","187","430975","0.0-4.0-2.68-1.68","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","188","431223","0.0-4.0-2.69-0.69","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","null",""
"888","","html-keyboard-response","189","432111","0.0-4.0-2.69-1.69","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","190","432362","0.0-4.0-2.70-0.70","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","null",""
"354","","html-keyboard-response","191","432716","0.0-4.0-2.70-1.70","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","192","432962","0.0-4.0-2.71-0.71","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","null",""
"274","","html-keyboard-response","193","433238","0.0-4.0-2.71-1.71","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","194","433482","0.0-4.0-2.72-0.72","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","null",""
"362","","html-keyboard-response","195","433845","0.0-4.0-2.72-1.72","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","196","434103","0.0-4.0-2.73-0.73","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","null",""
"1634","","html-keyboard-response","197","435738","0.0-4.0-2.73-1.73","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"6247","","survey-text","198","441987","0.0-4.0-3.11","MT-A16PLYF8XISLFX","","{""Q0"":""u""}","","",""
"2331","","audio-keyboard-response","199","444321","0.0-4.0-4.11","MT-A16PLYF8XISLFX","","","snd/pu3_1.wav","53","typicality"
"null","","html-keyboard-response","200","445324","0.0-4.0-0.12","MT-A16PLYF8XISLFX","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","201","445583","0.0-4.0-1.12","MT-A16PLYF8XISLFX","","","snd/si1_0.wav","null",""
"null","","audio-keyboard-response","202","446343","0.0-4.0-2.74-0.74","MT-A16PLYF8XISLFX","","","snd/si1_0.wav","null",""
"2166","","html-keyboard-response","203","448509","0.0-4.0-2.74-1.74","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3372","","survey-text","204","451883","0.0-4.0-3.12","MT-A16PLYF8XISLFX","","{""Q0"":""c""}","","",""
"1909","","audio-keyboard-response","205","453796","0.0-4.0-4.12","MT-A16PLYF8XISLFX","","","snd/si1_0.wav","55","typicality"
"null","","html-keyboard-response","206","454803","0.0-4.0-0.13","MT-A16PLYF8XISLFX","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","207","455052","0.0-4.0-1.13","MT-A16PLYF8XISLFX","","","snd/fe.wav","null",""
"null","","audio-keyboard-response","208","455812","0.0-4.0-2.75-0.75","MT-A16PLYF8XISLFX","","","snd/fe.wav","null",""
"4503","","html-keyboard-response","209","460315","0.0-4.0-2.75-1.75","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","210","460562","0.0-4.0-2.76-0.76","MT-A16PLYF8XISLFX","","","snd/fe.wav","null",""
"533","","html-keyboard-response","211","461095","0.0-4.0-2.76-1.76","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","212","461342","0.0-4.0-2.77-0.77","MT-A16PLYF8XISLFX","","","snd/fe.wav","null",""
"378","","html-keyboard-response","213","461721","0.0-4.0-2.77-1.77","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","214","461972","0.0-4.0-2.78-0.78","MT-A16PLYF8XISLFX","","","snd/fe.wav","null",""
"5057","","html-keyboard-response","215","467030","0.0-4.0-2.78-1.78","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"2832","","survey-text","216","469864","0.0-4.0-3.13","MT-A16PLYF8XISLFX","","{""Q0"":""v""}","","",""
"2869","","audio-keyboard-response","217","472739","0.0-4.0-4.13","MT-A16PLYF8XISLFX","","","snd/fe.wav","53","typicality"
"null","","html-keyboard-response","218","473756","0.0-4.0-0.14","MT-A16PLYF8XISLFX","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","219","474006","0.0-4.0-1.14","MT-A16PLYF8XISLFX","","","snd/ni.wav","null",""
"null","","audio-keyboard-response","220","474757","0.0-4.0-2.79-0.79","MT-A16PLYF8XISLFX","","","snd/ni.wav","null",""
"2290","","html-keyboard-response","221","477047","0.0-4.0-2.79-1.79","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"2853","","survey-text","222","479901","0.0-4.0-3.14","MT-A16PLYF8XISLFX","","{""Q0"":""n""}","","",""
"2411","","audio-keyboard-response","223","482312","0.0-4.0-4.14","MT-A16PLYF8XISLFX","","","snd/ni.wav","53","typicality"
"null","","html-keyboard-response","224","483317","0.0-4.0-0.15","MT-A16PLYF8XISLFX","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","225","483567","0.0-4.0-1.15","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"null","","audio-keyboard-response","226","484318","0.0-4.0-2.80-0.80","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"3244","","html-keyboard-response","227","487562","0.0-4.0-2.80-1.80","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","228","487807","0.0-4.0-2.81-0.81","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"443","","html-keyboard-response","229","488250","0.0-4.0-2.81-1.81","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","230","488507","0.0-4.0-2.82-0.82","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"445","","html-keyboard-response","231","488952","0.0-4.0-2.82-1.82","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","232","489197","0.0-4.0-2.83-0.83","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"333","","html-keyboard-response","233","489530","0.0-4.0-2.83-1.83","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","234","489787","0.0-4.0-2.84-0.84","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
"703","","html-keyboard-response","235","490491","0.0-4.0-2.84-1.84","MT-A16PLYF8XISLFX","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","236","490747","0.0-4.0-2.85-0.85","MT-A16PLYF8XISLFX","","","snd/so2_0.wav","null",""
