"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"null","","audio-keyboard-response","24","117426","0.0-4.0-2.9-0.9","MT-A27HGM9SULA4BC","","","snd/pu3_1.wav","null",""
"447","","html-keyboard-response","25","117873","0.0-4.0-2.9-1.9","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","26","118116","0.0-4.0-2.10-0.10","MT-A27HGM9SULA4BC","","","snd/pu3_1.wav","null",""
"98","","html-keyboard-response","27","118215","0.0-4.0-2.10-1.10","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","28","118467","0.0-4.0-2.11-0.11","MT-A27HGM9SULA4BC","","","snd/pu3_1.wav","null",""
"3","","html-keyboard-response","29","118470","0.0-4.0-2.11-1.11","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","30","118716","0.0-4.0-2.12-0.12","MT-A27HGM9SULA4BC","","","snd/pu3_1.wav","null",""
"194","","html-keyboard-response","31","118910","0.0-4.0-2.12-1.12","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","32","119156","0.0-4.0-2.13-0.13","MT-A27HGM9SULA4BC","","","snd/pu3_1.wav","null",""
"27","","html-keyboard-response","33","119184","0.0-4.0-2.13-1.13","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","175",""
"5948","","survey-text","34","125135","0.0-4.0-3.0","MT-A27HGM9SULA4BC","","{""Q0"":""ou""}","","",""
"6101","","audio-keyboard-response","35","131239","0.0-4.0-4.0","MT-A27HGM9SULA4BC","","","snd/pu3_1.wav","53","typicality"
"null","","html-keyboard-response","36","132244","0.0-4.0-0.1","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","37","132496","0.0-4.0-1.1","MT-A27HGM9SULA4BC","","","snd/lo.wav","null",""
"null","","audio-keyboard-response","38","133256","0.0-4.0-2.14-0.14","MT-A27HGM9SULA4BC","","","snd/lo.wav","null",""
"1559","","html-keyboard-response","39","134816","0.0-4.0-2.14-1.14","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","40","135076","0.0-4.0-2.15-0.15","MT-A27HGM9SULA4BC","","","snd/lo.wav","null",""
"364","","html-keyboard-response","41","135441","0.0-4.0-2.15-1.15","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","42","135696","0.0-4.0-2.16-0.16","MT-A27HGM9SULA4BC","","","snd/lo.wav","null",""
"269","","html-keyboard-response","43","135966","0.0-4.0-2.16-1.16","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","44","136227","0.0-4.0-2.17-0.17","MT-A27HGM9SULA4BC","","","snd/lo.wav","null",""
"305","","html-keyboard-response","45","136532","0.0-4.0-2.17-1.17","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","46","136786","0.0-4.0-2.18-0.18","MT-A27HGM9SULA4BC","","","snd/lo.wav","null",""
"389","","html-keyboard-response","47","137175","0.0-4.0-2.18-1.18","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","48","137427","0.0-4.0-2.19-0.19","MT-A27HGM9SULA4BC","","","snd/lo.wav","null",""
"2036","","html-keyboard-response","49","139464","0.0-4.0-2.19-1.19","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3217","","survey-text","50","142682","0.0-4.0-3.1","MT-A27HGM9SULA4BC","","{""Q0"":""lo""}","","",""
"18499","","audio-keyboard-response","51","161185","0.0-4.0-4.1","MT-A27HGM9SULA4BC","","","snd/lo.wav","51","typicality"
"null","","html-keyboard-response","52","162188","0.0-4.0-0.2","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","53","162436","0.0-4.0-1.2","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"null","","audio-keyboard-response","54","163186","0.0-4.0-2.20-0.20","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"4438","","html-keyboard-response","55","167625","0.0-4.0-2.20-1.20","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","56","167876","0.0-4.0-2.21-0.21","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"361","","html-keyboard-response","57","168239","0.0-4.0-2.21-1.21","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","58","168496","0.0-4.0-2.22-0.22","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"406","","html-keyboard-response","59","168902","0.0-4.0-2.22-1.22","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","60","169146","0.0-4.0-2.23-0.23","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"310","","html-keyboard-response","61","169457","0.0-4.0-2.23-1.23","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","62","169707","0.0-4.0-2.24-0.24","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"2675","","html-keyboard-response","63","172382","0.0-4.0-2.24-1.24","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","64","172629","0.0-4.0-2.25-0.25","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"622","","html-keyboard-response","65","173252","0.0-4.0-2.25-1.25","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","66","173496","0.0-4.0-2.26-0.26","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"284","","html-keyboard-response","67","173781","0.0-4.0-2.26-1.26","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","68","174027","0.0-4.0-2.27-0.27","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"321","","html-keyboard-response","69","174352","0.0-4.0-2.27-1.27","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","70","174596","0.0-4.0-2.28-0.28","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"319","","html-keyboard-response","71","174916","0.0-4.0-2.28-1.28","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","72","175177","0.0-4.0-2.29-0.29","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","null",""
"4077","","html-keyboard-response","73","179254","0.0-4.0-2.29-1.29","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"19774","","survey-text","74","199029","0.0-4.0-3.2","MT-A27HGM9SULA4BC","","{""Q0"":""da""}","","",""
"5549","","audio-keyboard-response","75","204582","0.0-4.0-4.2","MT-A27HGM9SULA4BC","","","snd/ta2_1.wav","50","typicality"
"null","","html-keyboard-response","76","205586","0.0-4.0-0.3","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","77","205846","0.0-4.0-1.3","MT-A27HGM9SULA4BC","","","snd/no.wav","null",""
"null","","audio-keyboard-response","78","206606","0.0-4.0-2.30-0.30","MT-A27HGM9SULA4BC","","","snd/no.wav","null",""
"1212","","html-keyboard-response","79","207818","0.0-4.0-2.30-1.30","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","80","208076","0.0-4.0-2.31-0.31","MT-A27HGM9SULA4BC","","","snd/no.wav","null",""
"362","","html-keyboard-response","81","208439","0.0-4.0-2.31-1.31","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","82","208696","0.0-4.0-2.32-0.32","MT-A27HGM9SULA4BC","","","snd/no.wav","null",""
"170","","html-keyboard-response","83","208866","0.0-4.0-2.32-1.32","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","84","209126","0.0-4.0-2.33-0.33","MT-A27HGM9SULA4BC","","","snd/no.wav","null",""
"102","","html-keyboard-response","85","209229","0.0-4.0-2.33-1.33","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","86","209486","0.0-4.0-2.34-0.34","MT-A27HGM9SULA4BC","","","snd/no.wav","null",""
"548","","html-keyboard-response","87","210034","0.0-4.0-2.34-1.34","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","88","210286","0.0-4.0-2.35-0.35","MT-A27HGM9SULA4BC","","","snd/no.wav","null",""
"412","","html-keyboard-response","89","210699","0.0-4.0-2.35-1.35","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"4303","","survey-text","90","215004","0.0-4.0-3.3","MT-A27HGM9SULA4BC","","{""Q0"":""no""}","","",""
"3939","","audio-keyboard-response","91","218936","0.0-4.0-4.3","MT-A27HGM9SULA4BC","","","snd/no.wav","51","typicality"
"null","","html-keyboard-response","92","219940","0.0-4.0-0.4","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","93","220186","0.0-4.0-1.4","MT-A27HGM9SULA4BC","","","snd/fa.wav","null",""
"null","","audio-keyboard-response","94","220936","0.0-4.0-2.36-0.36","MT-A27HGM9SULA4BC","","","snd/fa.wav","null",""
"1479","","html-keyboard-response","95","222416","0.0-4.0-2.36-1.36","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","96","222666","0.0-4.0-2.37-0.37","MT-A27HGM9SULA4BC","","","snd/fa.wav","null",""
"347","","html-keyboard-response","97","223013","0.0-4.0-2.37-1.37","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","98","223256","0.0-4.0-2.38-0.38","MT-A27HGM9SULA4BC","","","snd/fa.wav","null",""
"553","","html-keyboard-response","99","223809","0.0-4.0-2.38-1.38","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3905","","survey-text","100","227717","0.0-4.0-3.4","MT-A27HGM9SULA4BC","","{""Q0"":""fa""}","","",""
"3659","","audio-keyboard-response","101","231384","0.0-4.0-4.4","MT-A27HGM9SULA4BC","","","snd/fa.wav","55","typicality"
"null","","html-keyboard-response","102","232389","0.0-4.0-0.5","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","103","232616","0.0-4.0-1.5","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"null","","audio-keyboard-response","104","233346","0.0-4.0-2.39-0.39","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"5252","","html-keyboard-response","105","238599","0.0-4.0-2.39-1.39","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","106","238826","0.0-4.0-2.40-0.40","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"317","","html-keyboard-response","107","239144","0.0-4.0-2.40-1.40","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","108","239356","0.0-4.0-2.41-0.41","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"86","","html-keyboard-response","109","239442","0.0-4.0-2.41-1.41","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","110","239666","0.0-4.0-2.42-0.42","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"277","","html-keyboard-response","111","239944","0.0-4.0-2.42-1.42","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","112","240156","0.0-4.0-2.43-0.43","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"276","","html-keyboard-response","113","240432","0.0-4.0-2.43-1.43","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","114","240655","0.0-4.0-2.44-0.44","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"86","","html-keyboard-response","115","240742","0.0-4.0-2.44-1.44","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","116","240956","0.0-4.0-2.45-0.45","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"270","","html-keyboard-response","117","241227","0.0-4.0-2.45-1.45","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","118","241456","0.0-4.0-2.46-0.46","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"110","","html-keyboard-response","119","241566","0.0-4.0-2.46-1.46","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","120","241785","0.0-4.0-2.47-0.47","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"241","","html-keyboard-response","121","242026","0.0-4.0-2.47-1.47","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","122","242256","0.0-4.0-2.48-0.48","MT-A27HGM9SULA4BC","","","snd/ti.wav","null",""
"577","","html-keyboard-response","123","242833","0.0-4.0-2.48-1.48","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3713","","survey-text","124","246547","0.0-4.0-3.5","MT-A27HGM9SULA4BC","","{""Q0"":""the""}","","",""
"3611","","audio-keyboard-response","125","250156","0.0-4.0-4.5","MT-A27HGM9SULA4BC","","","snd/ti.wav","52","typicality"
"null","","html-keyboard-response","126","251159","0.0-4.0-0.6","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","127","251415","0.0-4.0-1.6","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"null","","audio-keyboard-response","128","252175","0.0-4.0-2.49-0.49","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"3158","","html-keyboard-response","129","255334","0.0-4.0-2.49-1.49","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","130","255585","0.0-4.0-2.50-0.50","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"426","","html-keyboard-response","131","256012","0.0-4.0-2.50-1.50","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","132","256255","0.0-4.0-2.51-0.51","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"230","","html-keyboard-response","133","256486","0.0-4.0-2.51-1.51","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","134","256735","0.0-4.0-2.52-0.52","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"208","","html-keyboard-response","135","256944","0.0-4.0-2.52-1.52","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","136","257196","0.0-4.0-2.53-0.53","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"398","","html-keyboard-response","137","257594","0.0-4.0-2.53-1.53","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","138","257835","0.0-4.0-2.54-0.54","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"638","","html-keyboard-response","139","258474","0.0-4.0-2.54-1.54","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","140","258715","0.0-4.0-2.55-0.55","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"277","","html-keyboard-response","141","258993","0.0-4.0-2.55-1.55","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","142","259255","0.0-4.0-2.56-0.56","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"191","","html-keyboard-response","143","259447","0.0-4.0-2.56-1.56","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","144","259695","0.0-4.0-2.57-0.57","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","null",""
"427","","html-keyboard-response","145","260123","0.0-4.0-2.57-1.57","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"5633","","survey-text","146","265757","0.0-4.0-3.6","MT-A27HGM9SULA4BC","","{""Q0"":""se""}","","",""
"9099","","audio-keyboard-response","147","274865","0.0-4.0-4.6","MT-A27HGM9SULA4BC","","","snd/si1_0.wav","53","typicality"
"null","","html-keyboard-response","148","275869","0.0-4.0-0.7","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","149","276125","0.0-4.0-1.7","MT-A27HGM9SULA4BC","","","snd/ma.wav","null",""
"null","","audio-keyboard-response","150","276885","0.0-4.0-2.58-0.58","MT-A27HGM9SULA4BC","","","snd/ma.wav","null",""
"1271","","html-keyboard-response","151","278157","0.0-4.0-2.58-1.58","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"2515","","survey-text","152","280673","0.0-4.0-3.7","MT-A27HGM9SULA4BC","","{""Q0"":""ma""}","","",""
"1499","","audio-keyboard-response","153","282167","0.0-4.0-4.7","MT-A27HGM9SULA4BC","","","snd/ma.wav","55","typicality"
"null","","html-keyboard-response","154","283170","0.0-4.0-0.8","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","155","283415","0.0-4.0-1.8","MT-A27HGM9SULA4BC","","","snd/mu1_0.wav","null",""
"null","","audio-keyboard-response","156","284175","0.0-4.0-2.59-0.59","MT-A27HGM9SULA4BC","","","snd/mu1_0.wav","null",""
"1494","","html-keyboard-response","157","285670","0.0-4.0-2.59-1.59","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","158","285915","0.0-4.0-2.60-0.60","MT-A27HGM9SULA4BC","","","snd/mu1_0.wav","null",""
"232","","html-keyboard-response","159","286148","0.0-4.0-2.60-1.60","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","160","286395","0.0-4.0-2.61-0.61","MT-A27HGM9SULA4BC","","","snd/mu1_0.wav","null",""
"277","","html-keyboard-response","161","286674","0.0-4.0-2.61-1.61","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","162","286915","0.0-4.0-2.62-0.62","MT-A27HGM9SULA4BC","","","snd/mu1_0.wav","null",""
"211","","html-keyboard-response","163","287128","0.0-4.0-2.62-1.62","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"2514","","survey-text","164","289643","0.0-4.0-3.8","MT-A27HGM9SULA4BC","","{""Q0"":""mo""}","","",""
"1008","","audio-keyboard-response","165","290648","0.0-4.0-4.8","MT-A27HGM9SULA4BC","","","snd/mu1_0.wav","52","typicality"
"null","","html-keyboard-response","166","291651","0.0-4.0-0.9","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","167","291895","0.0-4.0-1.9","MT-A27HGM9SULA4BC","","","snd/pa2_0.wav","null",""
"null","","audio-keyboard-response","168","292655","0.0-4.0-2.63-0.63","MT-A27HGM9SULA4BC","","","snd/pa2_0.wav","null",""
"1694","","html-keyboard-response","169","294350","0.0-4.0-2.63-1.63","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","170","294595","0.0-4.0-2.64-0.64","MT-A27HGM9SULA4BC","","","snd/pa2_0.wav","null",""
"202","","html-keyboard-response","171","294798","0.0-4.0-2.64-1.64","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","172","295055","0.0-4.0-2.65-0.65","MT-A27HGM9SULA4BC","","","snd/pa2_0.wav","null",""
"163","","html-keyboard-response","173","295220","0.0-4.0-2.65-1.65","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","174","295467","0.0-4.0-2.66-0.66","MT-A27HGM9SULA4BC","","","snd/pa2_0.wav","null",""
"556","","html-keyboard-response","175","296023","0.0-4.0-2.66-1.66","MT-A27HGM9SULA4BC","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3962","","survey-text","176","299986","0.0-4.0-3.9","MT-A27HGM9SULA4BC","","{""Q0"":""ba""}","","",""
"1539","","audio-keyboard-response","177","301533","0.0-4.0-4.9","MT-A27HGM9SULA4BC","","","snd/pa2_0.wav","54","typicality"
"null","","html-keyboard-response","178","302535","0.0-4.0-0.10","MT-A27HGM9SULA4BC","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","179","302786","0.0-4.0-1.10","MT-A27HGM9SULA4BC","","","snd/to.wav","null",""
"null","","audio-keyboard-response","180","303535","0.0-4.0-2.67-0.67","MT-A27HGM9SULA4BC","","","snd/to.wav","null",""
