"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"null","","html-keyboard-response","36","313288","0.0-4.0-0.2","MT-A1HKCTDOTL6C9I","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","37","313542","0.0-4.0-1.2","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","null",""
"null","","audio-keyboard-response","38","314296","0.0-4.0-2.12-0.12","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","null",""
"739","","html-keyboard-response","39","315036","0.0-4.0-2.12-1.12","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","40","315289","0.0-4.0-2.13-0.13","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","null",""
"163","","html-keyboard-response","41","315453","0.0-4.0-2.13-1.13","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","42","315706","0.0-4.0-2.14-0.14","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","null",""
"249","","html-keyboard-response","43","315956","0.0-4.0-2.14-1.14","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","44","316211","0.0-4.0-2.15-0.15","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","null",""
"351","","html-keyboard-response","45","316564","0.0-4.0-2.15-1.15","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","46","316815","0.0-4.0-2.16-0.16","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","null",""
"516","","html-keyboard-response","47","317332","0.0-4.0-2.16-1.16","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","48","317587","0.0-4.0-2.17-0.17","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","null",""
"759","","html-keyboard-response","49","318349","0.0-4.0-2.17-1.17","MT-A1HKCTDOTL6C9I","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"7023","","survey-text","50","325373","0.0-4.0-3.2","MT-A1HKCTDOTL6C9I","","{""Q0"":""fu""}","","",""
"3541","","audio-keyboard-response","51","328917","0.0-4.0-4.2","MT-A1HKCTDOTL6C9I","","","snd/so2_0.wav","54","typicality"
"null","","html-keyboard-response","52","329920","0.0-4.0-0.3","MT-A1HKCTDOTL6C9I","","","<p>next syllable</p>","null",""
