"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"6085","ad.html","external-html","0","6199","0.0-0.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","","","","","",""
"85177","","instructions","1","91377","0.0-1.0","MT-A3PC6T078P5MLK","69.172.201.153","US","[{""page_index"":0,""viewing_time"":85176}]","","","","","",""
"7571","","audio-keyboard-response","2","100954","0.0-2.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"6968","","survey-multi-select","3","107927","0.0-3.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"15402","","html-keyboard-response","4","123330","0.0-4.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","123833","0.0-5.0-0.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","124087","0.0-5.0-1.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","snd/pe2_1.wav","null","","","",""
"null","","audio-keyboard-response","7","124847","0.0-5.0-2.0-0.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","snd/pe2_1.wav","null","","","",""
"8714","","html-keyboard-response","8","133562","0.0-5.0-2.0-1.0","MT-A3PC6T078P5MLK","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","9","133807","0.0-5.0-2.1-0.1","MT-A3PC6T078P5MLK","69.172.201.153","US","","snd/pe2_1.wav","null","","","",""
"1426","","html-keyboard-response","10","135233","0.0-5.0-2.1-1.1","MT-A3PC6T078P5MLK","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","11","135487","0.0-5.0-2.2-0.2","MT-A3PC6T078P5MLK","69.172.201.153","US","","snd/pe2_1.wav","null","","","",""
"602","","html-keyboard-response","12","136089","0.0-5.0-2.2-1.2","MT-A3PC6T078P5MLK","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","13","136337","0.0-5.0-2.3-0.3","MT-A3PC6T078P5MLK","69.172.201.153","US","","snd/pe2_1.wav","null","","","",""
"536","","html-keyboard-response","14","136873","0.0-5.0-2.3-1.3","MT-A3PC6T078P5MLK","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","15","137127","0.0-5.0-2.4-0.4","MT-A3PC6T078P5MLK","69.172.201.153","US","","snd/pe2_1.wav","null","","","",""
"506","","html-keyboard-response","16","137633","0.0-5.0-2.4-1.4","MT-A3PC6T078P5MLK","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
