"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"1921","ad.html","external-html","0","2038","0.0-0.0","MT-A18G2CLYSTENK","69.172.201.153","US","","","","","","",""
"211071","","instructions","1","213110","0.0-1.0","MT-A18G2CLYSTENK","69.172.201.153","US","[{""page_index"":0,""viewing_time"":211069}]","","","","","",""
"8554","","audio-keyboard-response","2","223670","0.0-2.0","MT-A18G2CLYSTENK","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"2800","","survey-multi-select","3","226476","0.0-3.0","MT-A18G2CLYSTENK","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"8368","","html-keyboard-response","4","234846","0.0-4.0","MT-A18G2CLYSTENK","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","235348","0.0-5.0-0.0","MT-A18G2CLYSTENK","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","235595","0.0-5.0-1.0","MT-A18G2CLYSTENK","69.172.201.153","US","","snd/ka.wav","null","","","",""
"null","","audio-keyboard-response","7","236347","0.0-5.0-2.0-0.0","MT-A18G2CLYSTENK","69.172.201.153","US","","snd/ka.wav","null","","","",""
"3377","","html-keyboard-response","8","239725","0.0-5.0-2.0-1.0","MT-A18G2CLYSTENK","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"189953","","survey-text","9","429680","0.0-5.0-3.0","MT-A18G2CLYSTENK","69.172.201.153","US","","","","","","{""Q0"":""ca""}",""
"4084","","audio-keyboard-response","10","433767","0.0-5.0-4.0","MT-A18G2CLYSTENK","69.172.201.153","US","","snd/ka.wav","54","","","","typicality"
"null","","html-keyboard-response","11","434771","0.0-5.0-0.1","MT-A18G2CLYSTENK","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","12","435019","0.0-5.0-1.1","MT-A18G2CLYSTENK","69.172.201.153","US","","snd/ta2_1.wav","null","","","",""
"null","","audio-keyboard-response","13","435771","0.0-5.0-2.1-0.1","MT-A18G2CLYSTENK","69.172.201.153","US","","snd/ta2_1.wav","null","","","",""
"1409","","html-keyboard-response","14","437181","0.0-5.0-2.1-1.1","MT-A18G2CLYSTENK","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"1460","","survey-text","15","438642","0.0-5.0-3.1","MT-A18G2CLYSTENK","69.172.201.153","US","","","","","","{""Q0"":""da""}",""
