"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"3357","","survey-text","22","90254","0.0-4.0-3.1","MT-A1H72Y9Z5NJXDS","","{""Q0"":""so""}","","",""
"4059","","audio-keyboard-response","23","94318","0.0-4.0-4.1","MT-A1H72Y9Z5NJXDS","","","snd/so2_0.wav","53","typicality"
"null","","html-keyboard-response","24","95323","0.0-4.0-0.2","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","25","95572","0.0-4.0-1.2","MT-A1H72Y9Z5NJXDS","","","snd/li.wav","null",""
"null","","audio-keyboard-response","26","96322","0.0-4.0-2.6-0.6","MT-A1H72Y9Z5NJXDS","","","snd/li.wav","null",""
"1310","","html-keyboard-response","27","97632","0.0-4.0-2.6-1.6","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","28","97881","0.0-4.0-2.7-0.7","MT-A1H72Y9Z5NJXDS","","","snd/li.wav","null",""
"1068","","html-keyboard-response","29","98950","0.0-4.0-2.7-1.7","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","30","99192","0.0-4.0-2.8-0.8","MT-A1H72Y9Z5NJXDS","","","snd/li.wav","null",""
"1848","","html-keyboard-response","31","101040","0.0-4.0-2.8-1.8","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"10613","","survey-text","32","111655","0.0-4.0-3.2","MT-A1H72Y9Z5NJXDS","","{""Q0"":""lea""}","","",""
"5288","","audio-keyboard-response","33","116948","0.0-4.0-4.2","MT-A1H72Y9Z5NJXDS","","","snd/li.wav","54","typicality"
"null","","html-keyboard-response","34","117950","0.0-4.0-0.3","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","35","118161","0.0-4.0-1.3","MT-A1H72Y9Z5NJXDS","","","snd/ti.wav","null",""
"null","","audio-keyboard-response","36","118880","0.0-4.0-2.9-0.9","MT-A1H72Y9Z5NJXDS","","","snd/ti.wav","null",""
"1261","","html-keyboard-response","37","120143","0.0-4.0-2.9-1.9","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","38","120361","0.0-4.0-2.10-0.10","MT-A1H72Y9Z5NJXDS","","","snd/ti.wav","null",""
"4094","","html-keyboard-response","39","124455","0.0-4.0-2.10-1.10","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","40","124680","0.0-4.0-2.11-0.11","MT-A1H72Y9Z5NJXDS","","","snd/ti.wav","null",""
"2785","","html-keyboard-response","41","127466","0.0-4.0-2.11-1.11","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","42","127681","0.0-4.0-2.12-0.12","MT-A1H72Y9Z5NJXDS","","","snd/ti.wav","null",""
"732","","html-keyboard-response","43","128413","0.0-4.0-2.12-1.12","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3679","","survey-text","44","132094","0.0-4.0-3.3","MT-A1H72Y9Z5NJXDS","","{""Q0"":""be""}","","",""
"4349","","audio-keyboard-response","45","136448","0.0-4.0-4.3","MT-A1H72Y9Z5NJXDS","","","snd/ti.wav","53","typicality"
"null","","html-keyboard-response","46","137451","0.0-4.0-0.4","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","47","137711","0.0-4.0-1.4","MT-A1H72Y9Z5NJXDS","","","snd/pe2_1.wav","null",""
"null","","audio-keyboard-response","48","138469","0.0-4.0-2.13-0.13","MT-A1H72Y9Z5NJXDS","","","snd/pe2_1.wav","null",""
"953","","html-keyboard-response","49","139424","0.0-4.0-2.13-1.13","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","50","139671","0.0-4.0-2.14-0.14","MT-A1H72Y9Z5NJXDS","","","snd/pe2_1.wav","null",""
"1235","","html-keyboard-response","51","140906","0.0-4.0-2.14-1.14","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","52","141150","0.0-4.0-2.15-0.15","MT-A1H72Y9Z5NJXDS","","","snd/pe2_1.wav","null",""
"1394","","html-keyboard-response","53","142545","0.0-4.0-2.15-1.15","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","54","142790","0.0-4.0-2.16-0.16","MT-A1H72Y9Z5NJXDS","","","snd/pe2_1.wav","null",""
"683","","html-keyboard-response","55","143473","0.0-4.0-2.16-1.16","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3596","","survey-text","56","147070","0.0-4.0-3.4","MT-A1H72Y9Z5NJXDS","","{""Q0"":""bay""}","","",""
"1520","","audio-keyboard-response","57","148593","0.0-4.0-4.4","MT-A1H72Y9Z5NJXDS","","","snd/pe2_1.wav","52","typicality"
"null","","html-keyboard-response","58","149595","0.0-4.0-0.5","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","59","149839","0.0-4.0-1.5","MT-A1H72Y9Z5NJXDS","","","snd/me2_0.wav","null",""
"null","","audio-keyboard-response","60","150590","0.0-4.0-2.17-0.17","MT-A1H72Y9Z5NJXDS","","","snd/me2_0.wav","null",""
"5254","","html-keyboard-response","61","155844","0.0-4.0-2.17-1.17","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3754","","survey-text","62","159599","0.0-4.0-3.5","MT-A1H72Y9Z5NJXDS","","{""Q0"":""may""}","","",""
"2640","","audio-keyboard-response","63","162231","0.0-4.0-4.5","MT-A1H72Y9Z5NJXDS","","","snd/me2_0.wav","54","typicality"
"null","","html-keyboard-response","64","163234","0.0-4.0-0.6","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","65","163483","0.0-4.0-1.6","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"null","","audio-keyboard-response","66","164232","0.0-4.0-2.18-0.18","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"967","","html-keyboard-response","67","165199","0.0-4.0-2.18-1.18","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","68","165440","0.0-4.0-2.19-0.19","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"2287","","html-keyboard-response","69","167728","0.0-4.0-2.19-1.19","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","70","167971","0.0-4.0-2.20-0.20","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"775","","html-keyboard-response","71","168746","0.0-4.0-2.20-1.20","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","72","168991","0.0-4.0-2.21-0.21","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"581","","html-keyboard-response","73","169573","0.0-4.0-2.21-1.21","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","74","169831","0.0-4.0-2.22-0.22","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"6167","","html-keyboard-response","75","175999","0.0-4.0-2.22-1.22","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","76","176251","0.0-4.0-2.23-0.23","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"926","","html-keyboard-response","77","177177","0.0-4.0-2.23-1.23","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","78","177431","0.0-4.0-2.24-0.24","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"755","","html-keyboard-response","79","178186","0.0-4.0-2.24-1.24","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","80","178430","0.0-4.0-2.25-0.25","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"3526","","html-keyboard-response","81","181957","0.0-4.0-2.25-1.25","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","82","182201","0.0-4.0-2.26-0.26","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"780","","html-keyboard-response","83","182981","0.0-4.0-2.26-1.26","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","84","183231","0.0-4.0-2.27-0.27","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","null",""
"3034","","html-keyboard-response","85","186265","0.0-4.0-2.27-1.27","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3092","","survey-text","86","189358","0.0-4.0-3.6","MT-A1H72Y9Z5NJXDS","","{""Q0"":""ta""}","","",""
"3091","","audio-keyboard-response","87","192450","0.0-4.0-4.6","MT-A1H72Y9Z5NJXDS","","","snd/ta2_1.wav","53","typicality"
"null","","html-keyboard-response","88","193451","0.0-4.0-0.7","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","89","193709","0.0-4.0-1.7","MT-A1H72Y9Z5NJXDS","","","snd/si1_0.wav","null",""
"null","","audio-keyboard-response","90","194469","0.0-4.0-2.28-0.28","MT-A1H72Y9Z5NJXDS","","","snd/si1_0.wav","null",""
"4902","","html-keyboard-response","91","199371","0.0-4.0-2.28-1.28","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","92","199630","0.0-4.0-2.29-0.29","MT-A1H72Y9Z5NJXDS","","","snd/si1_0.wav","null",""
"1236","","html-keyboard-response","93","200867","0.0-4.0-2.29-1.29","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","94","201110","0.0-4.0-2.30-0.30","MT-A1H72Y9Z5NJXDS","","","snd/si1_0.wav","null",""
"550","","html-keyboard-response","95","201660","0.0-4.0-2.30-1.30","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","96","201910","0.0-4.0-2.31-0.31","MT-A1H72Y9Z5NJXDS","","","snd/si1_0.wav","null",""
"483","","html-keyboard-response","97","202394","0.0-4.0-2.31-1.31","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"2434","","survey-text","98","204830","0.0-4.0-3.7","MT-A1H72Y9Z5NJXDS","","{""Q0"":""see""}","","",""
"2051","","audio-keyboard-response","99","206880","0.0-4.0-4.7","MT-A1H72Y9Z5NJXDS","","","snd/si1_0.wav","53","typicality"
"null","","html-keyboard-response","100","207882","0.0-4.0-0.8","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","101","208129","0.0-4.0-1.8","MT-A1H72Y9Z5NJXDS","","","snd/ka.wav","null",""
"null","","audio-keyboard-response","102","208880","0.0-4.0-2.32-0.32","MT-A1H72Y9Z5NJXDS","","","snd/ka.wav","null",""
"3156","","html-keyboard-response","103","212036","0.0-4.0-2.32-1.32","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","104","212279","0.0-4.0-2.33-0.33","MT-A1H72Y9Z5NJXDS","","","snd/ka.wav","null",""
"540","","html-keyboard-response","105","212820","0.0-4.0-2.33-1.33","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","106","213069","0.0-4.0-2.34-0.34","MT-A1H72Y9Z5NJXDS","","","snd/ka.wav","null",""
"2436","","html-keyboard-response","107","215505","0.0-4.0-2.34-1.34","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","108","215751","0.0-4.0-2.35-0.35","MT-A1H72Y9Z5NJXDS","","","snd/ka.wav","null",""
"2721","","html-keyboard-response","109","218472","0.0-4.0-2.35-1.35","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"6261","","survey-text","110","224734","0.0-4.0-3.8","MT-A1H72Y9Z5NJXDS","","{""Q0"":""cau""}","","",""
"3160","","audio-keyboard-response","111","227894","0.0-4.0-4.8","MT-A1H72Y9Z5NJXDS","","","snd/ka.wav","53","typicality"
"null","","html-keyboard-response","112","228897","0.0-4.0-0.9","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","113","229150","0.0-4.0-1.9","MT-A1H72Y9Z5NJXDS","","","snd/pu3_1.wav","null",""
"null","","audio-keyboard-response","114","229911","0.0-4.0-2.36-0.36","MT-A1H72Y9Z5NJXDS","","","snd/pu3_1.wav","null",""
"1450","","html-keyboard-response","115","231361","0.0-4.0-2.36-1.36","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","116","231611","0.0-4.0-2.37-0.37","MT-A1H72Y9Z5NJXDS","","","snd/pu3_1.wav","null",""
"1778","","html-keyboard-response","117","233389","0.0-4.0-2.37-1.37","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","118","233640","0.0-4.0-2.38-0.38","MT-A1H72Y9Z5NJXDS","","","snd/pu3_1.wav","null",""
"5708","","html-keyboard-response","119","239350","0.0-4.0-2.38-1.38","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","120","239601","0.0-4.0-2.39-0.39","MT-A1H72Y9Z5NJXDS","","","snd/pu3_1.wav","null",""
"687","","html-keyboard-response","121","240289","0.0-4.0-2.39-1.39","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3347","","survey-text","122","243638","0.0-4.0-3.9","MT-A1H72Y9Z5NJXDS","","{""Q0"":""boo""}","","",""
"2160","","audio-keyboard-response","123","245798","0.0-4.0-4.9","MT-A1H72Y9Z5NJXDS","","","snd/pu3_1.wav","54","typicality"
"null","","html-keyboard-response","124","246801","0.0-4.0-0.10","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","125","247050","0.0-4.0-1.10","MT-A1H72Y9Z5NJXDS","","","snd/fe.wav","null",""
"null","","audio-keyboard-response","126","247799","0.0-4.0-2.40-0.40","MT-A1H72Y9Z5NJXDS","","","snd/fe.wav","null",""
"8988","","html-keyboard-response","127","256787","0.0-4.0-2.40-1.40","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","128","257030","0.0-4.0-2.41-0.41","MT-A1H72Y9Z5NJXDS","","","snd/fe.wav","null",""
"615","","html-keyboard-response","129","257645","0.0-4.0-2.41-1.41","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"8990","","survey-text","130","266637","0.0-4.0-3.10","MT-A1H72Y9Z5NJXDS","","{""Q0"":""fei""}","","",""
"3171","","audio-keyboard-response","131","269800","0.0-4.0-4.10","MT-A1H72Y9Z5NJXDS","","","snd/fe.wav","53","typicality"
"null","","html-keyboard-response","132","270803","0.0-4.0-0.11","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","133","271049","0.0-4.0-1.11","MT-A1H72Y9Z5NJXDS","","","snd/fa.wav","null",""
"null","","audio-keyboard-response","134","271799","0.0-4.0-2.42-0.42","MT-A1H72Y9Z5NJXDS","","","snd/fa.wav","null",""
"2338","","html-keyboard-response","135","274137","0.0-4.0-2.42-1.42","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","136","274388","0.0-4.0-2.43-0.43","MT-A1H72Y9Z5NJXDS","","","snd/fa.wav","null",""
"1253","","html-keyboard-response","137","275641","0.0-4.0-2.43-1.43","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","138","275890","0.0-4.0-2.44-0.44","MT-A1H72Y9Z5NJXDS","","","snd/fa.wav","null",""
"578","","html-keyboard-response","139","276469","0.0-4.0-2.44-1.44","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","140","276710","0.0-4.0-2.45-0.45","MT-A1H72Y9Z5NJXDS","","","snd/fa.wav","null",""
"637","","html-keyboard-response","141","277348","0.0-4.0-2.45-1.45","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","142","277590","0.0-4.0-2.46-0.46","MT-A1H72Y9Z5NJXDS","","","snd/fa.wav","null",""
"5559","","html-keyboard-response","143","283150","0.0-4.0-2.46-1.46","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"4623","","survey-text","144","287774","0.0-4.0-3.11","MT-A1H72Y9Z5NJXDS","","{""Q0"":""fa""}","","",""
"1629","","audio-keyboard-response","145","289402","0.0-4.0-4.11","MT-A1H72Y9Z5NJXDS","","","snd/fa.wav","51","typicality"
"null","","html-keyboard-response","146","290405","0.0-4.0-0.12","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","147","290650","0.0-4.0-1.12","MT-A1H72Y9Z5NJXDS","","","snd/pa2_0.wav","null",""
"null","","audio-keyboard-response","148","291400","0.0-4.0-2.47-0.47","MT-A1H72Y9Z5NJXDS","","","snd/pa2_0.wav","null",""
"2636","","html-keyboard-response","149","294036","0.0-4.0-2.47-1.47","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","150","294280","0.0-4.0-2.48-0.48","MT-A1H72Y9Z5NJXDS","","","snd/pa2_0.wav","null",""
"1050","","html-keyboard-response","151","295330","0.0-4.0-2.48-1.48","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","152","295590","0.0-4.0-2.49-0.49","MT-A1H72Y9Z5NJXDS","","","snd/pa2_0.wav","null",""
"474","","html-keyboard-response","153","296065","0.0-4.0-2.49-1.49","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","154","296310","0.0-4.0-2.50-0.50","MT-A1H72Y9Z5NJXDS","","","snd/pa2_0.wav","null",""
"1510","","html-keyboard-response","155","297820","0.0-4.0-2.50-1.50","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"6450","","survey-text","156","304270","0.0-4.0-3.12","MT-A1H72Y9Z5NJXDS","","{""Q0"":""baa""}","","",""
"2171","","audio-keyboard-response","157","306442","0.0-4.0-4.12","MT-A1H72Y9Z5NJXDS","","","snd/pa2_0.wav","54","typicality"
"null","","html-keyboard-response","158","307444","0.0-4.0-0.13","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","159","307699","0.0-4.0-1.13","MT-A1H72Y9Z5NJXDS","","","snd/ma.wav","null",""
"null","","audio-keyboard-response","160","308460","0.0-4.0-2.51-0.51","MT-A1H72Y9Z5NJXDS","","","snd/ma.wav","null",""
"2003","","html-keyboard-response","161","310463","0.0-4.0-2.51-1.51","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","162","310719","0.0-4.0-2.52-0.52","MT-A1H72Y9Z5NJXDS","","","snd/ma.wav","null",""
"959","","html-keyboard-response","163","311678","0.0-4.0-2.52-1.52","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","164","311939","0.0-4.0-2.53-0.53","MT-A1H72Y9Z5NJXDS","","","snd/ma.wav","null",""
"556","","html-keyboard-response","165","312495","0.0-4.0-2.53-1.53","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3756","","survey-text","166","316253","0.0-4.0-3.13","MT-A1H72Y9Z5NJXDS","","{""Q0"":""ma""}","","",""
"3059","","audio-keyboard-response","167","319314","0.0-4.0-4.13","MT-A1H72Y9Z5NJXDS","","","snd/ma.wav","55","typicality"
"null","","html-keyboard-response","168","320317","0.0-4.0-0.14","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","169","320579","0.0-4.0-1.14","MT-A1H72Y9Z5NJXDS","","","snd/lo.wav","null",""
"null","","audio-keyboard-response","170","321339","0.0-4.0-2.54-0.54","MT-A1H72Y9Z5NJXDS","","","snd/lo.wav","null",""
"1114","","html-keyboard-response","171","322454","0.0-4.0-2.54-1.54","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32",""
"3558","","survey-text","172","326012","0.0-4.0-3.14","MT-A1H72Y9Z5NJXDS","","{""Q0"":""low""}","","",""
"2019","","audio-keyboard-response","173","328035","0.0-4.0-4.14","MT-A1H72Y9Z5NJXDS","","","snd/lo.wav","54","typicality"
"null","","html-keyboard-response","174","329037","0.0-4.0-0.15","MT-A1H72Y9Z5NJXDS","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","175","329279","0.0-4.0-1.15","MT-A1H72Y9Z5NJXDS","","","snd/ni.wav","null",""
"null","","audio-keyboard-response","176","330029","0.0-4.0-2.55-0.55","MT-A1H72Y9Z5NJXDS","","","snd/ni.wav","null",""
"9005","","html-keyboard-response","177","339035","0.0-4.0-2.55-1.55","MT-A1H72Y9Z5NJXDS","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","178","339281","0.0-4.0-2.56-0.56","MT-A1H72Y9Z5NJXDS","","","snd/ni.wav","null",""
