"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"2193","ad.html","external-html","0","2382","0.0-0.0","MT-A31681CCEVDIH3","69.172.201.153","US","","","","","","",""
"26212","","instructions","1","28596","0.0-1.0","MT-A31681CCEVDIH3","69.172.201.153","US","[{""page_index"":0,""viewing_time"":26210}]","","","","","",""
"2821","","audio-keyboard-response","2","33451","0.0-2.0","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"4034","","survey-multi-select","3","37497","0.0-3.0","MT-A31681CCEVDIH3","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"12738","","html-keyboard-response","4","50240","0.0-4.0","MT-A31681CCEVDIH3","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","68","","","",""
"null","","html-keyboard-response","5","50747","0.0-5.0-0.0","MT-A31681CCEVDIH3","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","51053","0.0-5.0-1.0","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/mu1_0.wav","null","","","",""
"null","","audio-keyboard-response","7","51846","0.0-5.0-2.0-0.0","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/mu1_0.wav","null","","","",""
"4154","","html-keyboard-response","8","56000","0.0-5.0-2.0-1.0","MT-A31681CCEVDIH3","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","77","","","",""
"6334","","survey-text","9","62338","0.0-5.0-3.0","MT-A31681CCEVDIH3","69.172.201.153","US","","","","","","{""Q0"":""m""}",""
"5941","","audio-keyboard-response","10","68277","0.0-5.0-4.0","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/mu1_0.wav","53","","","","typicality"
"null","","html-keyboard-response","11","69284","0.0-5.0-0.1","MT-A31681CCEVDIH3","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","12","69544","0.0-5.0-1.1","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/la.wav","null","","","",""
"null","","audio-keyboard-response","13","70315","0.0-5.0-2.1-0.1","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/la.wav","null","","","",""
"3413","","html-keyboard-response","14","73728","0.0-5.0-2.1-1.1","MT-A31681CCEVDIH3","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","70","","","",""
"4426","","survey-text","15","78156","0.0-5.0-3.1","MT-A31681CCEVDIH3","69.172.201.153","US","","","","","","{""Q0"":""la""}",""
"2979","","audio-keyboard-response","16","81139","0.0-5.0-4.1","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/la.wav","55","","","","typicality"
"null","","html-keyboard-response","17","82162","0.0-5.0-0.2","MT-A31681CCEVDIH3","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","18","82414","0.0-5.0-1.2","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/lo.wav","null","","","",""
"null","","audio-keyboard-response","19","83184","0.0-5.0-2.2-0.2","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/lo.wav","null","","","",""
"1314","","html-keyboard-response","20","84499","0.0-5.0-2.2-1.2","MT-A31681CCEVDIH3","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","70","","","",""
"32789","","survey-text","21","117290","0.0-5.0-3.2","MT-A31681CCEVDIH3","69.172.201.153","US","","","","","","{""Q0"":""lo""}",""
"3171","","audio-keyboard-response","22","120453","0.0-5.0-4.2","MT-A31681CCEVDIH3","69.172.201.153","US","","snd/lo.wav","55","","","","typicality"
"null","","html-keyboard-response","23","121460","0.0-5.0-0.3","MT-A31681CCEVDIH3","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
