"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"10265","ad.html","external-html","0","10460","0.0-0.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","","","","","",""
"28024","","instructions","1","38486","0.0-1.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","[{""page_index"":0,""viewing_time"":28022}]","","","","","",""
"2851","","audio-keyboard-response","2","43379","0.0-2.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"4964","","survey-multi-select","3","48358","0.0-3.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"21870","","html-keyboard-response","4","70231","0.0-4.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","70735","0.0-5.0-0.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","70979","0.0-5.0-1.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/pu3_1.wav","null","","","",""
"null","","audio-keyboard-response","7","71729","0.0-5.0-2.0-0.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/pu3_1.wav","null","","","",""
"966","","html-keyboard-response","8","72696","0.0-5.0-2.0-1.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","79","","","",""
"6085","","survey-text","9","78785","0.0-5.0-3.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","","","","","{""Q0"":""ou""}",""
"6579","","audio-keyboard-response","10","85367","0.0-5.0-4.0","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/pu3_1.wav","55","","","","typicality"
"null","","html-keyboard-response","11","86380","0.0-5.0-0.1","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","12","86639","0.0-5.0-1.1","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/fu.wav","null","","","",""
"null","","audio-keyboard-response","13","87399","0.0-5.0-2.1-0.1","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/fu.wav","null","","","",""
"3055","","html-keyboard-response","14","90456","0.0-5.0-2.1-1.1","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","15","90699","0.0-5.0-2.2-0.2","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/fu.wav","null","","","",""
"1500","","html-keyboard-response","16","92199","0.0-5.0-2.2-1.2","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","80","","","",""
"7689","","survey-text","17","99889","0.0-5.0-3.1","MT-A3YODVFPEUQQ8","69.172.201.153","US","","","","","","{""Q0"":""fu""}",""
"1189","","audio-keyboard-response","18","101080","0.0-5.0-4.1","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/fu.wav","50","","","","typicality"
"null","","html-keyboard-response","19","102083","0.0-5.0-0.2","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","20","102328","0.0-5.0-1.2","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/ku.wav","null","","","",""
"null","","audio-keyboard-response","21","103078","0.0-5.0-2.3-0.3","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/ku.wav","null","","","",""
"1921","","html-keyboard-response","22","105000","0.0-5.0-2.3-1.3","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","23","105249","0.0-5.0-2.4-0.4","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/ku.wav","null","","","",""
"1902","","html-keyboard-response","24","107151","0.0-5.0-2.4-1.4","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","67","","","",""
"5804","","survey-text","25","112957","0.0-5.0-3.2","MT-A3YODVFPEUQQ8","69.172.201.153","US","","","","","","{""Q0"":""coo""}",""
"3960","","audio-keyboard-response","26","116920","0.0-5.0-4.2","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/ku.wav","51","","","","typicality"
"null","","html-keyboard-response","27","117927","0.0-5.0-0.3","MT-A3YODVFPEUQQ8","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","28","118168","0.0-5.0-1.3","MT-A3YODVFPEUQQ8","69.172.201.153","US","","snd/ke.wav","null","","","",""
