"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","responses","stimulus","key_press","stim_type"
"15119","ad.html","external-html","0","15550","0.0-0.0","MT-A4XR158GYZ3QW","","","","",""
"15016","","instructions","1","30567","0.0-1.0","MT-A4XR158GYZ3QW","[{""page_index"":0,""viewing_time"":15015}]","","","",""
"8974","","survey-multi-select","2","41559","0.0-2.0","MT-A4XR158GYZ3QW","","{""Q0"":[""English""]}","","",""
"3895","","html-keyboard-response","3","45458","0.0-3.0","MT-A4XR158GYZ3QW","","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","67",""
"null","","html-keyboard-response","4","45961","0.0-4.0-0.0","MT-A4XR158GYZ3QW","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","5","46282","0.0-4.0-1.0","MT-A4XR158GYZ3QW","","","snd/ku.wav","null",""
"null","","audio-keyboard-response","6","47031","0.0-4.0-2.0-0.0","MT-A4XR158GYZ3QW","","","snd/ku.wav","null",""
"5232","","html-keyboard-response","7","52264","0.0-4.0-2.0-1.0","MT-A4XR158GYZ3QW","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","67",""
"6142","","survey-text","8","58410","0.0-4.0-3.0","MT-A4XR158GYZ3QW","","{""Q0"":""u""}","","",""
"4219","","audio-keyboard-response","9","62636","0.0-4.0-4.0","MT-A4XR158GYZ3QW","","","snd/ku.wav","55","typicality"
"null","","html-keyboard-response","10","63642","0.0-4.0-0.1","MT-A4XR158GYZ3QW","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","11","63901","0.0-4.0-1.1","MT-A4XR158GYZ3QW","","","snd/lo.wav","null",""
"null","","audio-keyboard-response","12","64660","0.0-4.0-2.1-0.1","MT-A4XR158GYZ3QW","","","snd/lo.wav","null",""
"3572","","html-keyboard-response","13","68233","0.0-4.0-2.1-1.1","MT-A4XR158GYZ3QW","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","14","68491","0.0-4.0-2.2-0.2","MT-A4XR158GYZ3QW","","","snd/lo.wav","null",""
"1045","","html-keyboard-response","15","69537","0.0-4.0-2.2-1.2","MT-A4XR158GYZ3QW","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82",""
"null","","audio-keyboard-response","16","69791","0.0-4.0-2.3-0.3","MT-A4XR158GYZ3QW","","","snd/lo.wav","null",""
"1207","","html-keyboard-response","17","70999","0.0-4.0-2.3-1.3","MT-A4XR158GYZ3QW","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","70",""
"3608","","survey-text","18","74610","0.0-4.0-3.1","MT-A4XR158GYZ3QW","","{""Q0"":""lo""}","","",""
"1680","","audio-keyboard-response","19","76296","0.0-4.0-4.1","MT-A4XR158GYZ3QW","","","snd/lo.wav","55","typicality"
"null","","html-keyboard-response","20","77300","0.0-4.0-0.2","MT-A4XR158GYZ3QW","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","21","77551","0.0-4.0-1.2","MT-A4XR158GYZ3QW","","","snd/si1_0.wav","null",""
"null","","audio-keyboard-response","22","78311","0.0-4.0-2.4-0.4","MT-A4XR158GYZ3QW","","","snd/si1_0.wav","null",""
"1333","","html-keyboard-response","23","79644","0.0-4.0-2.4-1.4","MT-A4XR158GYZ3QW","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","55",""
"2420","","survey-text","24","82065","0.0-4.0-3.2","MT-A4XR158GYZ3QW","","{""Q0"":""c""}","","",""
"1232","","audio-keyboard-response","25","83292","0.0-4.0-4.2","MT-A4XR158GYZ3QW","","","snd/si1_0.wav","55","typicality"
"null","","html-keyboard-response","26","84329","0.0-4.0-0.3","MT-A4XR158GYZ3QW","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","27","84571","0.0-4.0-1.3","MT-A4XR158GYZ3QW","","","snd/to.wav","null",""
"null","","audio-keyboard-response","28","85331","0.0-4.0-2.5-0.5","MT-A4XR158GYZ3QW","","","snd/to.wav","null",""
"875","","html-keyboard-response","29","86206","0.0-4.0-2.5-1.5","MT-A4XR158GYZ3QW","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","55",""
"3313","","survey-text","30","89521","0.0-4.0-3.3","MT-A4XR158GYZ3QW","","{""Q0"":""to""}","","",""
"6869","","audio-keyboard-response","31","96398","0.0-4.0-4.3","MT-A4XR158GYZ3QW","","","snd/to.wav","54","typicality"
"null","","html-keyboard-response","32","97429","0.0-4.0-0.4","MT-A4XR158GYZ3QW","","","<p>next syllable</p>","null",""
"null","","audio-keyboard-response","33","97681","0.0-4.0-1.4","MT-A4XR158GYZ3QW","","","snd/me2_0.wav","null",""
"null","","audio-keyboard-response","34","98431","0.0-4.0-2.6-0.6","MT-A4XR158GYZ3QW","","","snd/me2_0.wav","null",""
"1407","","html-keyboard-response","35","99839","0.0-4.0-2.6-1.6","MT-A4XR158GYZ3QW","","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","72",""
